#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403638537677829376.0000000000,4.5621460315,-1.6063549103,0.5449412067,0.4863448255,0.7568125619,-0.3611336774,0.245531920405
1403638537727829504.0000000000,4.5620078213,-1.6064507052,0.5448780114,0.4863634271,0.7568042200,-0.3611270092,0.245530594017
1403638537777829376.0000000000,4.5617946777,-1.6065797912,0.5449390888,0.4863942542,0.7567865849,-0.3611436642,0.245499385216
1403638537827829504.0000000000,4.5619188860,-1.6065397354,0.5449568456,0.4863577697,0.7568017820,-0.3611646667,0.245493922911
1403638537877829376.0000000000,4.5620482570,-1.6064154488,0.5448804155,0.4862562823,0.7568853944,-0.3611030039,0.245527896981
1403638537927829504.0000000000,4.5622176494,-1.6062381879,0.5449306872,0.4863076439,0.7568201599,-0.3611976363,0.24548806217
1403638537977829376.0000000000,4.5621173973,-1.6063099748,0.5449925985,0.4862350843,0.7568221502,-0.3612304195,0.245577400731
1403638538027829504.0000000000,4.5619452116,-1.6063520888,0.5450849750,0.4862255144,0.7568418074,-0.3612557860,0.245498441558
1403638538077829376.0000000000,4.5618716042,-1.6064105587,0.5452291355,0.4863015191,0.7567867658,-0.3612314843,0.245553331133
1403638538127829504.0000000000,4.5615745174,-1.6066443191,0.5453744486,0.4863229188,0.7567745438,-0.3611907973,0.245608461668
1403638538177829376.0000000000,4.5615401136,-1.6066590038,0.5454974354,0.4862993988,0.7567848297,-0.3612379008,0.245554057829
1403638538227829504.0000000000,4.5618353466,-1.6064653076,0.5454143829,0.4862320479,0.7568145405,-0.3612715930,0.245546294919
1403638538277829376.0000000000,4.5620461080,-1.6062683086,0.5452449634,0.4862321818,0.7568643701,-0.3611993049,0.245498783686
1403638538327829504.0000000000,4.5620739639,-1.6062349198,0.5451513594,0.4862272955,0.7568510804,-0.3612146896,0.245526795074
1403638538377829376.0000000000,4.5621339626,-1.6061079308,0.5451901507,0.4862306950,0.7568147959,-0.3611807130,0.245681843917
1403638538427829504.0000000000,4.5621656867,-1.6059886084,0.5453427956,0.4863817224,0.7567165936,-0.3612245234,0.245620969888
1403638538477829376.0000000000,4.5620695038,-1.6060666809,0.5455788978,0.4862348381,0.7568293004,-0.3611844510,0.245623460936
1403638538527829504.0000000000,4.5619507813,-1.6061996353,0.5457661922,0.4864433630,0.7566589729,-0.3612930678,0.245575594371
1403638538577829376.0000000000,4.5619453630,-1.6063733766,0.5459610544,0.4862170622,0.7567571892,-0.3612331418,0.245809158295
1403638538627829504.0000000000,4.5617615010,-1.6063578079,0.5461411910,0.4866295738,0.7564480263,-0.3613305196,0.245801336359
1403638538677829376.0000000000,4.5617415690,-1.6063145518,0.5460504192,0.4865307149,0.7565585347,-0.3612770446,0.245735516433
1403638538727829504.0000000000,4.5618601328,-1.6063841912,0.5459862052,0.4870901862,0.7561650347,-0.3611451371,0.246032072704
1403638538777829376.0000000000,4.5619694762,-1.6061549875,0.5457285130,0.4877520212,0.7558996121,-0.3608535906,0.245964282723
1403638538827829504.0000000000,4.5624326242,-1.6054490687,0.5450435841,0.4881801737,0.7558395553,-0.3604611385,0.245874871153
1403638538877829376.0000000000,4.5632383067,-1.6044417125,0.5448827518,0.4895793223,0.7551706876,-0.3600215454,0.24579220202
1403638538927829504.0000000000,4.5647109925,-1.6032390511,0.5453280966,0.4923800169,0.7534036398,-0.3587598348,0.247459603538
1403638538977829376.0000000000,4.5661847087,-1.6017119869,0.5465480800,0.4960544235,0.7509384343,-0.3577342835,0.24909367546
1403638539027829504.0000000000,4.5679422059,-1.6001249506,0.5467459439,0.4983358174,0.7487691400,-0.3577694601,0.251012353319
1403638539077829376.0000000000,4.5702029231,-1.5981019393,0.5482791926,0.5029355007,0.7451295403,-0.3572126259,0.253450173301
1403638539127829504.0000000000,4.5729209455,-1.5953341584,0.5508909436,0.5073722378,0.7420331198,-0.3567360835,0.254361215954
1403638539177829376.0000000000,4.5759841732,-1.5921742356,0.5546357115,0.5103338269,0.7400275217,-0.3558217281,0.255557332269
1403638539227829504.0000000000,4.5793067928,-1.5887730764,0.5605620882,0.5139540644,0.7377715242,-0.3544500327,0.256728596265
1403638539277829376.0000000000,4.5827577405,-1.5853504819,0.5683585217,0.5154082932,0.7368531777,-0.3538419358,0.257288884881
1403638539327829504.0000000000,4.5858391113,-1.5820899355,0.5783410874,0.5154789977,0.7369905522,-0.3538364639,0.256760755841
1403638539377829376.0000000000,4.5891061618,-1.5788957029,0.5901031067,0.5144099646,0.7379364652,-0.3536472124,0.256448456426
1403638539427829504.0000000000,4.5925243078,-1.5756408388,0.6036762964,0.5135500459,0.7388630438,-0.3533762313,0.255876907998
1403638539477829376.0000000000,4.5960890905,-1.5722952902,0.6189608275,0.5119463245,0.7402463176,-0.3533786977,0.255087918501
1403638539527829504.0000000000,4.5997037784,-1.5689806020,0.6352359187,0.5111943228,0.7411349648,-0.3529959396,0.254545074318
1403638539577829376.0000000000,4.6035432938,-1.5655689013,0.6520476317,0.5109410702,0.7416246356,-0.3524674613,0.254359610161
1403638539627829504.0000000000,4.6074485153,-1.5620424271,0.6678077065,0.5107420977,0.7421238241,-0.3523680992,0.253439266783
1403638539677829376.0000000000,4.6113775407,-1.5585348196,0.6812039463,0.5108743311,0.7423537927,-0.3523147503,0.25257193232
1403638539727829504.0000000000,4.6153683757,-1.5548135230,0.6916303710,0.5102268878,0.7430949619,-0.3516849158,0.252578939195
1403638539777829376.0000000000,4.6193017796,-1.5509759695,0.6990164416,0.5091557139,0.7441923629,-0.3510869748,0.252341281212
1403638539827829504.0000000000,4.6234272661,-1.5468451028,0.7049840940,0.5082439986,0.7450984188,-0.3510091715,0.251612689987
1403638539877829376.0000000000,4.6276624278,-1.5423473779,0.7101145929,0.5061072543,0.7468243139,-0.3514359832,0.250203199376
1403638539927829504.0000000000,4.6321050162,-1.5374359874,0.7149591658,0.5036020874,0.7489735611,-0.3517392389,0.248400986643
1403638539977829376.0000000000,4.6370900622,-1.5320783299,0.7198425609,0.5005940559,0.7512455402,-0.3527508949,0.246175822592
1403638540027829504.0000000000,4.6429681497,-1.5262458489,0.7246166329,0.4966235391,0.7538952414,-0.3540585139,0.24423266391
1403638540077829376.0000000000,4.6491700265,-1.5198831120,0.7288235181,0.4924043268,0.7568705759,-0.3546212181,0.242752346993
1403638540127829504.0000000000,4.6564932782,-1.5122593823,0.7328031084,0.4884765795,0.7594523413,-0.3559223737,0.240711521192
1403638540177829376.0000000000,4.6652887647,-1.5032943648,0.7369134359,0.4868615485,0.7606850723,-0.3557634555,0.240325648134
1403638540227829504.0000000000,4.6757768289,-1.4928578195,0.7417277784,0.4884989832,0.7598490802,-0.3547041099,0.241211760149
1403638540277829376.0000000000,4.6875821278,-1.4811105037,0.7472218811,0.4926924323,0.7572420846,-0.3531304533,0.243181979998
1403638540327829504.0000000000,4.7004646365,-1.4683673877,0.7526775886,0.4970381597,0.7544200249,-0.3516157171,0.245295497989
1403638540377829376.0000000000,4.7138069400,-1.4550308923,0.7572388195,0.5010333580,0.7522488550,-0.3492341597,0.247230127701
1403638540427829504.0000000000,4.7273173780,-1.4409005639,0.7613789538,0.5039904626,0.7515482381,-0.3464344964,0.247289302649
1403638540477829376.0000000000,4.7406610577,-1.4261515947,0.7651757755,0.5060461806,0.7522716963,-0.3429297362,0.245771751882
1403638540527829504.0000000000,4.7540171748,-1.4107999243,0.7684601491,0.5075733773,0.7542340013,-0.3383769098,0.242902047754
1403638540577829376.0000000000,4.7675357974,-1.3947165548,0.7717913115,0.5095601728,0.7566732679,-0.3324171606,0.239359201257
1403638540627829504.0000000000,4.7810837142,-1.3780167785,0.7750103051,0.5117254108,0.7595022794,-0.3255781351,0.235143082921
1403638540677829376.0000000000,4.7949194962,-1.3608029268,0.7779626670,0.5135555992,0.7630393218,-0.3165701299,0.23198058709
1403638540727829504.0000000000,4.8088773423,-1.3429134972,0.7812118744,0.5163495741,0.7664850860,-0.3054153453,0.229358228875
1403638540777829376.0000000000,4.8223479549,-1.3243127654,0.7840946883,0.5182291467,0.7708765474,-0.2940126132,0.225265362466
1403638540827829504.0000000000,4.8354717853,-1.3049737585,0.7868491769,0.5204892756,0.7754195194,-0.2807328736,0.221369683259
1403638540877829376.0000000000,4.8477942240,-1.2847475179,0.7890439727,0.5223258764,0.7803306215,-0.2677858833,0.215755696926
1403638540927829504.0000000000,4.8596939631,-1.2634924444,0.7910036346,0.5247307597,0.7846817335,-0.2542864220,0.210405851784
1403638540977829376.0000000000,4.8707245132,-1.2412592473,0.7927603250,0.5275062825,0.7883806874,-0.2428749468,0.202989590443
1403638541027829504.0000000000,4.8813429275,-1.2182021023,0.7939954563,0.5301972694,0.7912641207,-0.2327873951,0.19647385456
1403638541077829376.0000000000,4.8913620286,-1.1943096696,0.7946744323,0.5330069501,0.7933909543,-0.2240810976,0.19032090392
1403638541127829504.0000000000,4.9010587942,-1.1696185838,0.7943435359,0.5353328238,0.7950079398,-0.2169096034,0.185287256426
1403638541177829376.0000000000,4.9103649901,-1.1441208957,0.7926713472,0.5367034963,0.7965521801,-0.2111795677,0.181265472598
1403638541227829504.0000000000,4.9192246679,-1.1179882613,0.7901833807,0.5373322838,0.7981310631,-0.2064318352,0.177895251042
1403638541277829376.0000000000,4.9276151058,-1.0909652002,0.7884390694,0.5380612441,0.7989566460,-0.2027524620,0.176209575723
1403638541327829504.0000000000,4.9352342573,-1.0629657402,0.7887121222,0.5384129880,0.7996895050,-0.2007758262,0.174060959288
1403638541377829376.0000000000,4.9421067883,-1.0341821760,0.7903793222,0.5386415601,0.8000929238,-0.1993441942,0.173142933205
1403638541427829504.0000000000,4.9481778724,-1.0048856710,0.7931127072,0.5388389731,0.8002032006,-0.1997257423,0.171572219873
1403638541477829376.0000000000,4.9532052902,-0.9750998664,0.7970465146,0.5392561034,0.7999957548,-0.1990460050,0.1720184152
1403638541527829504.0000000000,4.9576496296,-0.9443597975,0.8026478406,0.5398994374,0.7993830161,-0.1986318784,0.173322727906
1403638541577829376.0000000000,4.9610300692,-0.9123095011,0.8101887885,0.5408838802,0.7988721004,-0.1979998850,0.173332169063
1403638541627829504.0000000000,4.9634810534,-0.8785399173,0.8195993191,0.5419145607,0.7987627116,-0.1959935877,0.172896654478
1403638541677829376.0000000000,4.9642829357,-0.8440039809,0.8311256127,0.5439179300,0.7983907840,-0.1946201213,0.169848314216
1403638541727829504.0000000000,4.9637049684,-0.8089430641,0.8445459914,0.5456222260,0.7986803226,-0.1914306961,0.166614577112
1403638541777829376.0000000000,4.9617685483,-0.7735031925,0.8598532873,0.5474669879,0.7992358176,-0.1890159048,0.160545920951
1403638541827829504.0000000000,4.9588374143,-0.7379377041,0.8766033071,0.5491611142,0.8001227149,-0.1851893735,0.15469520881
1403638541877829376.0000000000,4.9544288904,-0.7023943317,0.8940663947,0.5508018249,0.8012145433,-0.1802832273,0.148897828246
1403638541927829504.0000000000,4.9494022484,-0.6666204767,0.9104743111,0.5513064563,0.8033490255,-0.1741049557,0.142755031097
1403638541977829376.0000000000,4.9436887113,-0.6307196835,0.9253490916,0.5521343224,0.8054165987,-0.1666341614,0.136692533653
1403638542027829504.0000000000,4.9372405285,-0.5948615549,0.9388372868,0.5532339069,0.8074238638,-0.1590102541,0.129285294855
1403638542077829376.0000000000,4.9305074513,-0.5589175542,0.9508206254,0.5540612027,0.8096204148,-0.1501465048,0.122421381687
1403638542127829504.0000000000,4.9232607077,-0.5229841847,0.9613118328,0.5551643856,0.8116708008,-0.1402246329,0.115412600673
1403638542177829376.0000000000,4.9155839003,-0.4867196424,0.9707370639,0.5569540192,0.8132297225,-0.1303971872,0.107033697925
1403638542227829504.0000000000,4.9076987363,-0.4506078212,0.9782785590,0.5573574297,0.8156679348,-0.1194346867,0.0988628915567
1403638542277829376.0000000000,4.8997691495,-0.4142953618,0.9844945693,0.5577568575,0.8179354695,-0.1074283332,0.0913674386487
1403638542327829504.0000000000,4.8916115228,-0.3776027934,0.9898045221,0.5589177963,0.8194121013,-0.0957470779,0.0837090332263
1403638542377829376.0000000000,4.8838832085,-0.3402571438,0.9944833067,0.5626961198,0.8185667703,-0.0845774386,0.0785377376574
1403638542427829504.0000000000,4.8763193501,-0.3026085514,0.9982069426,0.5678830311,0.8163508806,-0.0727452294,0.0760804468378
1403638542477829376.0000000000,4.8686672076,-0.2650032134,1.0008668109,0.5739525764,0.8130505890,-0.0610541646,0.0761548997272
1403638542527829504.0000000000,4.8609287839,-0.2276343648,1.0022282594,0.5780685542,0.8106136255,-0.0500828708,0.0789557011917
1403638542577829376.0000000000,4.8519256586,-0.1904597914,1.0038319522,0.5816680323,0.8082004715,-0.0395848100,0.0831104133283
1403638542627829504.0000000000,4.8408379444,-0.1540750887,1.0059583892,0.5823089951,0.8080092824,-0.0334117825,0.0831918662899
1403638542677829376.0000000000,4.8276059797,-0.1181874790,1.0099234942,0.5823200508,0.8082259508,-0.0295462672,0.0824693212749
1403638542727829504.0000000000,4.8118151833,-0.0833629798,1.0159808297,0.5805885058,0.8099143933,-0.0294770052,0.0780177452101
1403638542777829376.0000000000,4.7937024952,-0.0487536521,1.0244593763,0.5789140123,0.8116486799,-0.0318263962,0.0712184473439
1403638542827829504.0000000000,4.7739636199,-0.0150784805,1.0348597625,0.5772054436,0.8131888504,-0.0337371423,0.0664798815332
1403638542877829376.0000000000,4.7529231326,0.0176230357,1.0463251731,0.5742778653,0.8155105283,-0.0363693662,0.0618448122581
1403638542927829504.0000000000,4.7309151007,0.0504016915,1.0600692487,0.5721846304,0.8171632272,-0.0387084184,0.0578849482161
1403638542977829376.0000000000,4.7082399584,0.0822858458,1.0756311608,0.5701906345,0.8186265644,-0.0406779444,0.0554841713297
1403638543027829504.0000000000,4.6848602661,0.1137468553,1.0918183197,0.5683998195,0.8199377320,-0.0426209732,0.0529831423035
1403638543077829376.0000000000,4.6611073257,0.1457642297,1.1076662345,0.5671470954,0.8208199320,-0.0446090204,0.051076869564
1403638543127829504.0000000000,4.6371384361,0.1782156127,1.1222090447,0.5669164280,0.8209370115,-0.0463416283,0.0502059782575
1403638543177829376.0000000000,4.6128883151,0.2109743743,1.1352328874,0.5666615071,0.8210502615,-0.0471792704,0.0504511728379
1403638543227829504.0000000000,4.5883553994,0.2436496306,1.1466180509,0.5664301363,0.8211492556,-0.0480734258,0.0505939366009
1403638543277829376.0000000000,4.5636759343,0.2765627451,1.1567130136,0.5673288060,0.8204668349,-0.0494159338,0.0503017312184
1403638543327829504.0000000000,4.5391636469,0.3094385439,1.1649115481,0.5666034611,0.8208991412,-0.0504044424,0.0504431364436
1403638543377829376.0000000000,4.5141131581,0.3425174524,1.1722124607,0.5662172200,0.8211658834,-0.0505654332,0.0502771192798
1403638543427829504.0000000000,4.4887845525,0.3757444571,1.1784051382,0.5661203479,0.8214083291,-0.0490028278,0.0489370152261
1403638543477829376.0000000000,4.4633160945,0.4090124124,1.1832765096,0.5659417543,0.8217922271,-0.0459475560,0.0475004031781
1403638543527829504.0000000000,4.4373192295,0.4422036612,1.1869741110,0.5656843014,0.8223770874,-0.0415976083,0.0443490273594
1403638543577829376.0000000000,4.4110493314,0.4752149274,1.1895809074,0.5655026377,0.8229837224,-0.0344063795,0.0414820489743
1403638543627829504.0000000000,4.3840127530,0.5080423594,1.1906658886,0.5650456271,0.8237744478,-0.0254669135,0.0383475522557
1403638543677829376.0000000000,4.3564145436,0.5408870090,1.1914973919,0.5653529762,0.8240115822,-0.0158119606,0.0336289557552
1403638543727829504.0000000000,4.3282011819,0.5740182319,1.1926990199,0.5653618307,0.8243455983,-0.0048906837,0.0282208447783
1403638543777829376.0000000000,4.2994558461,0.6073382357,1.1951725161,0.5659091531,0.8241284266,0.0069645456,0.0225978327841
1403638543827829504.0000000000,4.2703058675,0.6408636625,1.1994203543,0.5666661829,0.8235072344,0.0201142683,0.0179077721503
1403638543877829376.0000000000,4.2401652373,0.6748780021,1.2061949590,0.5673931984,0.8227797887,0.0314456028,0.0104666936362
1403638543927829504.0000000000,4.2093741578,0.7094369473,1.2152420096,0.5676468886,0.8221623080,0.0426434694,0.00277192975862
1403638543977829376.0000000000,4.1783449159,0.7446288020,1.2262376450,0.5679442243,0.8214422853,0.0514900698,-0.00455002785917
1403638544027829504.0000000000,4.1469101381,0.7793828633,1.2388303656,0.5672374282,0.8213785255,0.0583413060,-0.0132404642499
1403638544077829376.0000000000,4.1153278195,0.8144173258,1.2516737940,0.5657761520,0.8218350291,0.0634251674,-0.0214890405575
1403638544127829504.0000000000,4.0840068658,0.8502655586,1.2653306771,0.5654146693,0.8215523437,0.0682085915,-0.0265628741983
1403638544177829376.0000000000,4.0523858450,0.8865237629,1.2781253264,0.5651064812,0.8213268517,0.0706203223,-0.0330096604211
1403638544227829504.0000000000,4.0211320371,0.9233137922,1.2890911271,0.5656661320,0.8205573334,0.0732366112,-0.0366590834848
1403638544277829376.0000000000,3.9901501977,0.9603985196,1.2985221695,0.5657891819,0.8201746374,0.0747223836,-0.0401588247248
1403638544327829504.0000000000,3.9596089763,0.9975449973,1.3060732158,0.5654736200,0.8201383388,0.0767964520,-0.0414125029155
1403638544377829376.0000000000,3.9293547954,1.0350467654,1.3128864685,0.5647620484,0.8205218498,0.0774169504,-0.0423596324582
1403638544427829504.0000000000,3.8992476050,1.0729024378,1.3184842067,0.5636944776,0.8211805273,0.0777096761,-0.0432698932724
1403638544477829376.0000000000,3.8695861568,1.1115873556,1.3231777452,0.5632770782,0.8214707181,0.0783163551,-0.0420873016429
1403638544527829504.0000000000,3.8398939294,1.1505182584,1.3274504532,0.5647026483,0.8205250291,0.0780543758,-0.0419178962032
1403638544577829376.0000000000,3.8100769202,1.1894072598,1.3324035460,0.5672367783,0.8187110972,0.0783774884,-0.0425622607334
1403638544627829504.0000000000,3.7801154611,1.2287504201,1.3387448740,0.5718212485,0.8153736848,0.0791914030,-0.0437599774324
1403638544677829376.0000000000,3.7502498367,1.2685771908,1.3469495636,0.5757706723,0.8124635194,0.0799372510,-0.0447347571593
